년,월,국적지역,입국자수
2024,1,팔레스타인,11
2024,2,팔레스타인,12
2024,3,팔레스타인,8
2024,4,팔레스타인,22
2024,5,팔레스타인,21
2024,6,팔레스타인,9
2024,7,팔레스타인,27
2024,8,팔레스타인,25
2024,9,팔레스타인,57
2024,10,팔레스타인,41
2024,11,팔레스타인,27
2024,12,팔레스타인,19
2023,1,페루,218
2023,2,페루,217
2023,3,페루,318
2023,4,페루,407
2023,5,페루,464
2023,6,페루,485
2023,7,페루,514
2023,8,페루,367
2023,9,페루,637
2023,10,페루,594
2023,11,페루,466
2023,12,페루,297
2024,1,페루,280
2024,2,페루,337
2024,3,페루,580
2024,4,페루,637
2024,5,페루,508
2024,6,페루,546
2024,7,페루,483
2024,8,페루,531
2024,9,페루,606
2024,10,페루,609
2024,11,페루,439
2024,12,페루,371
2023,1,포르투갈,293
2023,2,포르투갈,321
2023,3,포르투갈,723
2023,4,포르투갈,1032
2023,5,포르투갈,713
2023,6,포르투갈,767
2023,7,포르투갈,1286
2023,8,포르투갈,1009
2023,9,포르투갈,945
2023,10,포르투갈,1091
2023,11,포르투갈,861
2023,12,포르투갈,644
2024,1,포르투갈,505
2024,2,포르투갈,590
2024,3,포르투갈,1399
2024,4,포르투갈,1588
2024,5,포르투갈,1251
2024,6,포르투갈,1080
2024,7,포르투갈,1004
2024,8,포르투갈,1534
2024,9,포르투갈,1316
2024,10,포르투갈,1552
2024,11,포르투갈,1276
2024,12,포르투갈,991
2023,1,폴란드,1082
2023,2,폴란드,1203
2023,3,폴란드,2113
2023,4,폴란드,3293
2023,5,폴란드,2545
2023,6,폴란드,2455
2023,7,폴란드,2753
2023,8,폴란드,2816
2023,9,폴란드,3471
2023,10,폴란드,3244
2023,11,폴란드,2925
2023,12,폴란드,1705
2024,1,폴란드,1767
2024,2,폴란드,2010
2024,3,폴란드,3409
2024,4,폴란드,5249
2024,5,폴란드,4626
2024,6,폴란드,3441
2024,7,폴란드,3548
2024,8,폴란드,4402
2024,9,폴란드,5203
2024,10,폴란드,4693
2024,11,폴란드,3734
2024,12,폴란드,1985
2023,1,프랑스,5098
2023,2,프랑스,6763
2023,3,프랑스,9658
2023,4,프랑스,15900
2023,5,프랑스,13364
2023,6,프랑스,9348
2023,7,프랑스,12619
2023,8,프랑스,16823
2023,9,프랑스,12235
2023,10,프랑스,14866
2023,11,프랑스,11428
2023,12,프랑스,7748
2024,1,프랑스,6671
2024,2,프랑스,8536
2024,3,프랑스,12438
2024,4,프랑스,22190
2024,5,프랑스,17589
2024,6,프랑스,11163
2024,7,프랑스,14226
2024,8,프랑스,18796
2024,9,프랑스,14402
2024,10,프랑스,19277
2024,11,프랑스,12838
2024,12,프랑스,9304
2023,1,피지,30
2023,2,피지,15
2023,3,피지,40
2023,4,피지,49
2023,5,피지,102
2023,6,피지,51
2023,7,피지,87
2023,8,피지,96
2023,9,피지,80
2023,10,피지,116
2023,11,피지,65
2023,12,피지,61
2024,1,피지,35
2024,2,피지,70
2024,3,피지,60
2024,4,피지,88
2024,5,피지,86
2024,6,피지,77
2024,7,피지,123
2024,8,피지,58
2024,9,피지,99
2024,10,피지,113
2024,11,피지,104
2024,12,피지,95
2023,1,핀란드,664
2023,2,핀란드,754
2023,3,핀란드,986
2023,4,핀란드,1119
2023,5,핀란드,1295
2023,6,핀란드,1137
2023,7,핀란드,1699
2023,8,핀란드,1001
2023,9,핀란드,1034
2023,10,핀란드,1250
2023,11,핀란드,1117
2023,12,핀란드,830
2024,1,핀란드,884
2024,2,핀란드,947
2024,3,핀란드,1327
2024,4,핀란드,1418
2024,5,핀란드,1375
2024,6,핀란드,1342
2024,7,핀란드,1018
2024,8,핀란드,983
2024,9,핀란드,1208
2024,10,핀란드,1495
2024,11,핀란드,1171
2024,12,핀란드,956
2023,1,필리핀,17722
2023,2,필리핀,15603
2023,3,필리핀,25688
2023,4,필리핀,36105
2023,5,필리핀,29090
2023,6,필리핀,30334
2023,7,필리핀,27315
2023,8,필리핀,25665
2023,9,필리핀,28190
2023,10,필리핀,44276
2023,11,필리핀,40023
2023,12,필리핀,36035
2024,1,필리핀,28756
2024,2,필리핀,27295
2024,3,필리핀,55983
2024,4,필리핀,51544
2024,5,필리핀,45829
2024,6,필리핀,46129
2024,7,필리핀,35688
2024,8,필리핀,36843
2024,9,필리핀,41532
2024,10,필리핀,59677
2024,11,필리핀,51570
2024,12,필리핀,50253
2023,1,헝가리,358
2023,2,헝가리,350
2023,3,헝가리,646
2023,4,헝가리,845
2023,5,헝가리,684
2023,6,헝가리,541
2023,7,헝가리,861
2023,8,헝가리,858
2023,9,헝가리,646
2023,10,헝가리,946
2023,11,헝가리,488
2023,12,헝가리,382
2024,1,헝가리,446
2024,2,헝가리,403
2024,3,헝가리,900
2024,4,헝가리,1076
2024,5,헝가리,951
2024,6,헝가리,704
2024,7,헝가리,693
2024,8,헝가리,821
2024,9,헝가리,818
2024,10,헝가리,1164
2024,11,헝가리,625
2024,12,헝가리,505
2023,1,홍콩,26605
2023,2,홍콩,16075
2023,3,홍콩,26791
2023,4,홍콩,37617
2023,5,홍콩,28315
2023,6,홍콩,31633
2023,7,홍콩,39274
2023,8,홍콩,42821
2023,9,홍콩,30096
2023,10,홍콩,40955
2023,11,홍콩,37687
2023,12,홍콩,42444
2024,1,홍콩,25612
2024,2,홍콩,35322
2024,3,홍콩,48837
2024,4,홍콩,42287
2024,5,홍콩,45455
2024,6,홍콩,54023
2024,7,홍콩,57982
2024,8,홍콩,61592
2024,9,홍콩,39815
2024,10,홍콩,52005
2024,11,홍콩,46366
2024,12,홍콩,58347
